ID,CREATION_DT,BU,S_START_DT,S_END_DT,DEPTO,PRODUCT,PROCESS,MACHINE,SAMPLE_TIME_SPAN,TOTAL_PRODUCTION_TIME,BUILD_QTY,AVG_CT,AVAIL,PERF,YIELD,OEE
23996,28-JUL-15,1,23-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND38,480,380,13,29.26,.7925576388888888888888888888888888888896,.5980111856568440956362269480926290849855,1,.4739583333333333333333333333333333333334
23997,28-JUL-15,1,23-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND63,480,376,9,41.8,.7837881944444444444444444444444444444438,.418639885527464105506111256318361235276,1,.328125
23998,28-JUL-15,1,23-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND58,480,368,12,30.7,.7675211805555555555555555555555555555563,.5700168426405170686114796868164604577954,1,.4375
23999,28-JUL-15,1,23-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND3,480,345,13,26.55,.7190274305555555555555555555555555555563,.6591658582025585293406071762638479157074,1,.4739583333333333333333333333333333333335
24000,28-JUL-15,1,23-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND56,480,280,10,27.96,.5824326388888888888888888888888888888917,.6259665221180799400979846262622167799537,1,.3645833333333333333333333333333333333334
24001,28-JUL-15,1,23-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND57,480,381,14,27.21,.7935631944444444444444444444444444444458,.6431959927577006312071694913326058363681,1,.5104166666666666666666666666666666666667
24002,28-JUL-15,1,23-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND60,480,353,10,35.34,.7363156249999999999999999999999999999979,.4951454525134290520228106436466472286723,1,.3645833333333333333333333333333333333333
24013,28-JUL-15,1,22-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND55,450,404,16,25.25,.8978655555555555555555555555555555555556,.6930015505909694472941383206344924196768,1,.6222222222222222222222222222222222222223
24014,28-JUL-15,1,22-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND14,450,319,14,22.8,.7092037777777777777777777777777777777778,.7676840726235399510624904235328695685962,1,.5444444444444444444444444444444444444446
24015,28-JUL-15,1,22-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND59,450,407,17,23.94,.9045218518518518518518518518518518518556,.7308956768237280265530100003726134822994,1,.6611111111111111111111111111111111111112
24016,28-JUL-15,1,22-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND38,450,384,18,21.35,.8538896296296296296296296296296296296267,.8197780787004305353020730409255771628072,1,.6999999999999999999999999999999999999999
24017,28-JUL-15,1,22-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND63,450,260,11,23.59,.5767271481481481481481481481481481481489,.7417333814635883083039524499453589742313,.9090909090909090909090909090909090909091,.3888888888888888888888888888888888888889
24018,28-JUL-15,1,22-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND58,450,327,13,25.18,.7273366666666666666666666666666666666689,.6950777799674000882977927079466485793658,1,.5055555555555555555555555555555555555555
24019,28-JUL-15,1,22-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND3,450,378,12,31.47,.8392370370370370370370370370370370370378,.5560606194338773312620810789341288824941,1,.4666666666666666666666666666666666666666
24020,28-JUL-15,1,22-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND56,450,337,13,25.94,.7493448148148148148148148148148148148156,.6746634467344559271778655032470340756931,.9230769230769230769230769230769230769231,.4666666666666666666666666666666666666667
24021,28-JUL-15,1,22-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND57,450,358,14,25.54,.7945137037037037037037037037037037037022,.6852549451399808035383395480207553001219,1,.5444444444444444444444444444444444444444
24022,28-JUL-15,1,22-JAN-15,23-JAN-15,LR4 Shim,all,SiLens,CYBOND60,450,248,7,35.38,.5504148148148148148148148148148148148156,.4945764810378704276908997927489031841298,1,.2722222222222222222222222222222222222222
24023,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND55,480,329,11,29.95,.6864250000000000000000000000000000000021,.5842468830049410593534132158162460089091,1,.4010416666666666666666666666666666666667
24024,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND14,480,301,8,37.69,.6281104166666666666666666666666666666667,.464355723018444872683611228121382585997,.875,.2552083333333333333333333333333333333334
24025,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND59,480,343,8,42.93,.7155399305555555555555555555555555555542,.4076175964634320916363177573268049816701,1,.2916666666666666666666666666666666666667
24026,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND38,480,255,9,28.32,.531053125,.6178760364134944126352707179719543124806,1,.328125
24027,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND63,480,359,12,29.96,.7489322916666666666666666666666666666667,.5841649570569213115894154873257067352828,1,.4375
24028,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND58,480,373,15,24.85,.7765975694444444444444444444444444444458,.704193550838973960934471548568564531625,1,.5468749999999999999999999999999999999999
24029,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND3,480,336,11,30.52,.6993076388888888888888888888888888888875,.5734838923022076398977957364575875146362,1,.4010416666666666666666666666666666666667
24030,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND56,480,367,12,30.61,.7652444444444444444444444444444444444438,.5717127424788012545011034963410384481362,1,.4375
24031,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND57,480,354,12,29.48,.7369118055555555555555555555555555555542,.593693840567759785817879231364374411608,1,.4374999999999999999999999999999999999999
24032,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND60,480,326,9,36.22,.6790628472222222222222222222222222222229,.4832026981629604934496633176543858186906,1,.328125
24033,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND55,510,196,9,21.8,.3847114379084967320261437908496732026137,.8027407011621476754073378145235755175142,1,.3088235294117647058823529411764705882352
24034,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND14,510,449,17,26.44,.8813078431372549019607843137254901960784,.6618950890721677008545677435718306349521,1,.5833333333333333333333333333333333333333
24035,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND59,510,335,15,22.3,.6559937908496732026143790849673202614392,.7846200520987714593584249013994134529196,1,.5147058823529411764705882352941176470589
24036,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND38,510,312,14,22.27,.6112332026143790849673202614379084967314,.7859392369524462920135314142586272603513,1,.4803921568627450980392156862745098039215
24037,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND63,510,442,15,29.48,.8671359477124183006535947712418300653588,.5935699975428086450926270692038549262169,1,.5147058823529411764705882352941176470588
24038,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND58,510,366,12,30.5,.7177375816993464052287581699346405228765,.5736981264203012643669263940750643019978,.9166666666666666666666666666666666666667,.3774509803921568627450980392156862745099
24039,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND3,510,407,13,31.29,.7975715686274509803921568627450980392137,.5592958035605631309747849784210157549339,1,.4460784313725490196078431372549019607843
24040,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND56,510,415,17,24.4,.8133032679738562091503267973856209150333,.7172396279515314773770165081640754962007,1,.5833333333333333333333333333333333333333
24041,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND57,510,303,9,33.72,.5950735294117647058823529411764705882353,.5189670085258865686395650562214259236378,1,.3088235294117647058823529411764705882353
24042,28-JUL-15,1,22-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND60,510,427,16,26.68,.8370326797385620915032679738562091503275,.6559117954804553901894335733137600924518,.9375,.5147058823529411764705882352941176470588
24043,28-JUL-15,1,21-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND55,450,298,12,24.85,.66263222222222222222222222222222222222,.7042619586195794885381366234663438240442,1,.4666666666666666666666666666666666666667
24044,28-JUL-15,1,21-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND14,450,273,11,24.78,.6058388888888888888888888888888888888911,.7060916451935333009325911729374329442162,1,.4277777777777777777777777777777777777778
24045,28-JUL-15,1,21-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND59,450,310,13,23.85,.6890907407407407407407407407407407407378,.7336559986455581563466618652061627103919,1,.5055555555555555555555555555555555555557
24046,28-JUL-15,1,21-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND38,450,396,12,32.98,.8795774074074074074074074074074074074089,.5305578141691780438333391582405523864777,1,.4666666666666666666666666666666666666667
24047,28-JUL-15,1,21-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND63,450,208,9,23.15,.4630285185185185185185185185185185185178,.7558929655560772594600604554395097654184,1,.35
24048,28-JUL-15,1,21-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND58,450,202,7,28.93,.4499674074074074074074074074074074074067,.6049820892377390296581151556655955328462,1,.2722222222222222222222222222222222222223
24049,28-JUL-15,1,21-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND3,450,305,13,23.43,.6767481481481481481481481481481481481444,.7470364816497192456299734022175764275825,1,.5055555555555555555555555555555555555555
24050,28-JUL-15,1,21-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND56,450,259,11,23.54,.5754085185185185185185185185185185185178,.7434331679328631574475589967321123864988,1,.4277777777777777777777777777777777777779
24051,28-JUL-15,1,21-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND57,450,243,8,30.38,.54011825925925925925925925925925925926,.576005542819052041620789082336083736942,.875,.2722222222222222222222222222222222222221
24052,28-JUL-15,1,21-JAN-15,22-JAN-15,LR4 Shim,all,SiLens,CYBOND60,450,304,13,23.42,.6766357407407407407407407407407407407422,.7471605845149463590700505469188110129812,1,.5055555555555555555555555555555555555556
24083,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND55,480,320,17,18.8,.6658831944444444444444444444444444444479,.9307813620131492030530045830944240929759,.9411764705882352941176470588235294117647,.5833333333333333333333333333333333333332
24084,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND14,480,245,6,40.88,.5110486111111111111111111111111111111104,.4280414724626652715685341957576334062595,1,.21875
24085,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND59,480,347,15,23.16,.7238774305555555555555555555555555555542,.7554801088083224648126145511704665317531,1,.5468750000000000000000000000000000000001
24086,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND38,480,432,18,24,.8999591319444444444444444444444444444438,.7291997788634152098650467268517555754755,1,.65625
24087,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND63,480,422,17,24.84,.8797892361111111111111111111111111111125,.7044774375807337063445987892460039158672,1,.6197916666666666666666666666666666666666
24088,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND58,480,399,13,30.72,.8320329861111111111111111111111111111083,.5696388739929598477624459834199615650273,1,.4739583333333333333333333333333333333333
24089,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND3,480,381,15,25.4,.7937697916666666666666666666666666666646,.6889591991800729378138865303883498967891,1,.546875
24090,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND56,480,410,12,34.16,.8539940972222222222222222222222222222229,.5122986229331698314659506412474390151176,1,.4374999999999999999999999999999999999999
24091,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND57,480,438,16,27.35,.9115208333333333333333333333333333333354,.6399561172948140698923502388407652046703,1,.5833333333333333333333333333333333333334
24092,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND60,480,372,16,23.27,.7757454861111111111111111111111111111125,.7519648438531573795278466457220585753742,1,.5833333333333333333333333333333333333332
24093,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND55,510,329,14,23.48,.6446735294117647058823529411764705882353,.7451712144922114400509757941015896478991,1,.4803921568627450980392156862745098039216
24094,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND14,510,461,12,38.46,.904889869281045751633986928104575163398,.4550440002267997080495477909961238196396,.8333333333333333333333333333333333333333,.3431372549019607843137254901960784313725
24095,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND59,510,385,15,25.67,.7549807189542483660130718954248366013098,.6817470558266431943680334649069079805937,1,.5147058823529411764705882352941176470589
24096,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND38,510,339,15,22.57,.6638486928104575163398692810457516339843,.7753361389835564742536712781527013449527,1,.5147058823529411764705882352941176470587
24097,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND63,510,267,5,53.36,.523175163398692810457516339869281045751,.3279372559209852359524172411294533879358,1,.1715686274509803921568627450980392156863
24098,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND58,510,351,14,25.07,.6880715686274509803921568627450980392137,.6981717873055270983268099391165704661956,1,.4803921568627450980392156862745098039216
24099,28-JUL-15,1,20-JAN-15,20-JAN-15,LR4 Shim,all,SiLens,CYBOND3,510,445,17,26.15,.8716748366013071895424836601307189542471,.6692097888333817588782769253840458136908,1,.5833333333333333333333333333333333333334
25448,28-JUL-15,4,07-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#2,450,185,38,4.86,.4101851851851851851851851851851851851844,1.23521444695259593679458239277652370203,.7631578947368421052631578947368421052632,.3866666666666666666666666666666666666654
25449,28-JUL-15,4,07-JUN-15,07-JUN-15,Engines,all,Functional test,Functional#1,480,153,24,6.38,.3191319444444444444444444444444444444417,.9400500489609400500489609400500489609487,.5833333333333333333333333333333333333333,.1750000000000000000000000000000000000001
25450,28-JUL-15,4,07-JUN-15,07-JUN-15,Engines,all,Functional test,Functional#6,480,209,25,8.37,.4360069444444444444444444444444444444458,.7167317034323484908815799952217886437821,.36,.1125
25451,28-JUL-15,4,07-JUN-15,07-JUN-15,Engines,all,Functional test,Functional#4,480,152,23,6.62,.3173611111111111111111111111111111111125,.9059080962800875273522975929978118161891,.5217391304347826086956521739130434782609,.1500000000000000000000000000000000000001
25452,28-JUL-15,4,07-JUN-15,07-JUN-15,Engines,all,Functional test,Functional#5,480,258,36,7.17,.5377777777777777777777777777777777777792,.8367768595041322314049586776859504132208,.5,.225
25453,28-JUL-15,4,07-JUN-15,07-JUN-15,Engines,all,Functional test,Functional#3,480,190,36,5.27,.3952083333333333333333333333333333333354,1.13863995782814971006852925672113863995,.25,.1124999999999999999999999999999999999998
25454,28-JUL-15,4,07-JUN-15,07-JUN-15,Engines,all,Functional test,Functional#7,480,83,11,7.5,.1719791666666666666666666666666666666667,.7995154451847365233192004845548152634761,.6363636363636363636363636363636363636364,.0874999999999999999999999999999999999999
25455,28-JUL-15,4,07-JUN-15,07-JUN-15,Engines,all,Functional test,Functional#2,480,122,25,4.88,.2542361111111111111111111111111111111104,1.2291723572794318492215241737230264955,.6,.1875000000000000000000000000000000000005
25456,28-JUL-15,4,07-JUN-15,07-JUN-15,Engines,all,Functional test,Functional#1,510,297,45,6.61,.5828431372549019607843137254901960784333,.9083263246425567703952901597981497056316,.6888888888888888888888888888888888888889,.3647058823529411764705882352941176470587
25457,28-JUL-15,4,07-JUN-15,07-JUN-15,Engines,all,Functional test,Functional#6,510,317,37,8.57,.6220588235294117647058823529411764705902,.6997635933806146572104018912529550827402,.4324324324324324324324324324324324324324,.1882352941176470588235294117647058823529
25458,28-JUL-15,4,07-JUN-15,07-JUN-15,Engines,all,Functional test,Functional#4,510,368,61,6.03,.7207189542483660130718954248366013071863,.9957377346513104198784800943139566518584,.3442622950819672131147540983606557377049,.2470588235294117647058823529411764705881
25459,28-JUL-15,4,07-JUN-15,07-JUN-15,Engines,all,Functional test,Functional#5,510,256,28,9.16,.5028758169934640522875816993464052287569,.6550558877047049649077203015336625942307,.7142857142857142857142857142857142857143,.2352941176470588235294117647058823529411
25460,28-JUL-15,4,07-JUN-15,07-JUN-15,Engines,all,Functional test,Functional#7,510,360,43,8.38,.7062745098039215686274509803921568627451,.7162687395891171571349250416435313714601,.511627906976744186046511627906976744186,.2588235294117647058823529411764705882352
25461,28-JUL-15,4,07-JUN-15,07-JUN-15,Engines,all,Functional test,Functional#2,510,333,67,4.97,.6525490196078431372549019607843137254922,1.20793269230769230769230769230769230769,.761194029850746268656716417910447761194,.6000000000000000000000000000000000000007
25462,28-JUL-15,4,07-JUN-15,07-JUN-15,Engines,all,Functional test,Functional#3,510,338,66,5.12,.6630065359477124183006535947712418300667,1.17113564668769716088328075709779179811,.3636363636363636363636363636363636363636,.2823529411764705882352941176470588235306
25470,28-JUL-15,4,06-JUN-15,06-JUN-15,Engines,all,Functional test,Functional#1,480,168,25,6.73,.3506597222222222222222222222222222222229,.8911773442915140112882463610258441429827,.48,.15
25471,28-JUL-15,4,06-JUN-15,06-JUN-15,Engines,all,Functional test,Functional#6,480,281,33,8.53,.5862847222222222222222222222222222222229,.7035830618892508143322475570032573289892,.4545454545454545454545454545454545454545,.1874999999999999999999999999999999999999
